title,address,contentId,contentTypeId,tag,reason,cat1,cat2,cat3,cat1_name,cat2_name,cat3_name,mapx,mapy,overview
뷰 제주하늘,제주특별자치도 서귀포시 성산읍 서성일로 397,3031492,28,outdoor,outdoor:레포츠/산/오름/해변,A03,A0302,A03021100,레포츠소개,수련시설,승마,126.8328232752,33.4131171085,"제주도 성산읍에 위치한 뷰제주하늘 승마장은 승마와 오름트래킹을 동시에 즐길 수 있는 곳이다. 제주도 하면 빼놓을 수 없는 곳이 바로 오름인데 경쾌한 말발굽 소리, 바람을 가르며 나시리오름을 끼고 정상까지 오르막과 내리막을 즐기며 승마할 수 있다는 점이 큰 매력이다. 높이 164m의 작은 오름이지만 정상에서 우도와 지미봉, 성산일출봉, 서쪽에는 한라산과 영주산도 보인다. 따라서 저 멀리 풍력발전소가 돌아가고 우도와 성산일출봉까지 볼 수 있는 감탄이 절로 나오는 멋진 풍경을 오름승마체험을 하며 감상할 수 있다. 전문적인 강사와 잘 교육된 말과 함께 무료로 대여해 주는 조끼, 장갑, 모자를 착용하고 안전교육을 받고 승마체험을 할 수 있기 때문에 초보자도 부담 없이 체험 가능하다. 주변 관광지로는 성읍랜드, 성산 일출봉, 지미봉, 종달리 해변, 광치기 해변, 섭지코지, 우도, 아쿠아 플래넷 등이 있어서 서귀포 쪽 여행 일정을 짤 때 뷰제주하늘 승마장과 함께 방문을 고려하면 좋겠다."
뷰스트,제주특별자치도 서귀포시 안덕면 형제해안로 30,2859090,39,indoor,indoor:음식점/카페 | outdoor:산/섬/해변/해안,A05,A0502,A05020900,음식점,한식,카페/전통찻집,126.3034900221,33.2278069374,"뷰스트는 형제 해안도로 사계 해변 앞에 위치해 있다. 바다 쪽 액자창이 유명한 오션뷰 카페로 View the Best를 축약한 말 뜻처럼 아름다운 전망을 자랑한다. 바다가 보이는 창문은 곧 포토존이고, 이를 통해 제주 남쪽 바다, 형제섬이 보인다. 뷰스트의 대표 메뉴는 화산송이 라떼로 제주산 무농약 딸기로 만든 수제 딸기청과 크림이 듬뿍 들어가 고소하고 달콤하가. 이외에도 커피와 에이드 등 다양한 음료가 준비되어 있어 취향에 따라 고를 수 있다. 내부에는 편리한 좌석 제공을 위해 단체석의 예약도 받고 있다. 주변에 함께 둘러보기 좋은 여행지로는 산방산, 송악산, 사계해변, 용머리해안 등이 있다."
브릭216,제주특별자치도 서귀포시 이어도로 216 (대포동),2623014,32,indoor,indoor:숙박/호텔 | mixed:관광단지,B02,B0201,B02011100,숙박시설,관광호텔,게스트하우스,126.4434470348,33.2408771391,"BRICK 216은 중문 관광단지와 강정마을 사이에 위치한 전 객실 푸른 바다 전경을 즐길 수 있는 숙박업소다. 저렴한 가격으로 부담없이 휴식할 수 있으며, 깨끗하고 편안한 객실, 친절하고 완벽한 서비스를 제공한다."
블루마운틴4255,제주특별자치도 서귀포시 중산간동로 4255,2847876,39,indoor,indoor:음식점/카페/펜션 | outdoor:캠핑 | mixed:복합,A05,A0502,A05020900,음식점,한식,카페/전통찻집,126.8371930884,33.3804763385,"블루마운틴 4255는 제주 삼달리에 위치하고 있다. 넓은 좌석과 다양한 원두, 체험 프로그램이 있는 카페로 커피비누 체험, 바리스타 체험, 족욕 체험 등을 할 수 있다. 복합문화공간을 표방하여 캠핑장, 펜션, 음식점이 함께 있으며 발레교육과 같은 클래스도 운영 중이다. 카페 내부에는 다양한 그라인더, 커피 기구를 둘러볼 수 있고 동쪽 루프탑에서는 동쪽 바다의 풍광을 볼 수 있다."
블루메베이글,제주특별자치도 제주시 가령로4길 3,2899568,39,indoor,indoor:박물관/음식점/카페 | outdoor:산,A05,A0502,A05020900,음식점,한식,카페/전통찻집,126.5331112664,33.4967419470,"블루메베이글은 제주시 이도이동 주택가에 있는 베이글 전문점이다. 계란, 오일, 버터를 넣지 않고 베이글을 만들어 소화가 잘 되고 알레르기가 있는 사람, 칼로리가 걱정인 사람들이 부담 없이 즐기기 좋다. 제주산 우유를 매일 직접 끓여 수제 크림치즈를 만들고 다양한 베이글 샌드위치도 판매한다. 식약처 인증 위생등급 ‘매우 우수’ 음식점으로 베이글은 인터넷을 통해 주문할 수도 있다. 주변 여행지로 제주도 민속 자연사 박물관 등이 있다."
블루사이공,제주특별자치도 제주시 애월읍 중산간서로 6333,2852038,39,indoor,indoor:음식점,A05,A0502,A05020700,음식점,한식,이색음식점,126.4080008181,33.4570443540,"블루사이공은 제주 애월에 위치한 감각적인 베트남 음식 전문점으로, 현지의 생동감 넘치는 길거리 음식을 모티브로 삼아 독창적인 베트남 퓨전 요리를 선보이는 곳이다. 제주 바다와 어우러진 이국적인 분위기 속에서 다양한 베트남 음식을 맛볼 수 있어, 현지인뿐만 아니라 관광객들에게도 꾸준한 인기를 끌고 있다. 대표 인기 메뉴는 '반미'로, 바삭한 바게트 안에 신선한 재료를 풍성하게 채운 이 메뉴는 다시 찾게 될 만큼 매력적이다. 포크반미, 구운야채반미, 치킨반미 등 다양한 종류가 있어 개인의 취향에 맞게 선택할 수 있으며, 각각 특색 있는 소스와 풍미로 차별화된 맛을 자랑한다. 이 외에도 베트남식 쌀국수와 숯불에 구운 돼지고기를 곁들인 베트남식 밥 요리도 인기 있는 메뉴 중 하나이다."
블리스풀,제주특별자치도 제주시 애월읍 산록서로 383 1층,2892256,39,indoor,indoor:음식점/카페 | outdoor:오름/캠핑,A05,A0502,A05020900,음식점,한식,카페/전통찻집,126.4081908825,33.4040863279,"블리스풀은 유수암리 궷물오름 근처에 있다. 반려견 놀이터가 있는 카페로 놀이터의 경우 15㎏기준으로 중소형 견과 대형견 존이 나누어져 있다. 반려견 전용 의자가 있고 견주들을 위한 캠핑 의자, 나무의자, 소파 등 다양한 의자와 테이블과 식음료가 있다. 입장 수칙이 있어 이를 반드시 숙지해야 하며 반려견 목욕실, 비비레이광치료실도 예약하여 이용할 수 있다. 주변 여행지로 궷물오름, 큰녹고메오름, 족은녹고메오름 등이 있다."
비마이게스트,제주특별자치도 제주시 한림읍 한림로 406,2838079,39,indoor,indoor:음식점/카페 | outdoor:산/해변/해수욕장,A05,A0502,A05020900,음식점,한식,카페/전통찻집,126.2454968306,33.3979927727,"비마이게스트는 제주도 제주시 한림읍 협재 우체국 인근에 위치한 감성적인 카페 겸 브런치 레스토랑이다. 이곳은 여행자들에게 편리한 위치와 함께 맛있는 커피와 브런치 메뉴로 인기를 끌고 있다. 여름철 대표 메뉴로는 제주산 애플망고를 듬뿍 올린 애플망고빙수와 바삭한 크로플이 있으며, 시원한 디저트로 많은 사랑을 받고 있다. 브런치 메뉴로는 제주 흑돼지를 이용한 폴드포크 샌드위치와 하몽과 까망베르 치즈, 먹물빵이 어우러진 파니니 등 다양한 식사 대용 메뉴를 즐길 수 있다. 특히 디저트로는 부드럽고 폭신한 수플레 팬케이크와 달콤한 프렌치 토스트가 인기 있으며, 커피와 함께 즐기기 좋다. 가게 내부는 화이트와 우드 톤이 조화를 이루는 깔끔하고 따뜻한 분위기로, 아늑한 시간을 보내기에 알맞다. 근처에는 협재해수욕장과 금능해수욕장 같은 아름다운 해변이 있어 식사 후 여유롭게 산책하거나 여행 일정을 함께 구성하기에 좋은 장소이다."
비밀의 숲,제주특별자치도 제주시 구좌읍 송당리 2173,2779449,12,outdoor,outdoor:공원/산/숲길/오름,A01,A0101,A01010400,자연관광지,국립공원,산,126.7552818445,33.4537780343,"제주시 구좌읍에 있는 비밀의 숲은 SNS에서 포토존으로 유명해진 자연 숲길 명소다. 제주도의 유명 숲인 비자림, 사려니숲길과는 또 다른 매력을 지녔다. 희귀 편백나무 숲부터 넓은 초원, 돌담과 오두막 등 다채로운 구성과 제주도만의 감성을 담은 포토 스폿들이 있다. 특히 유채꽃과 핑크뮬리 등 사계절 아름다운 자연을 구경할 수 있다. 다만 사유지라 입장 전 촬영은 어려우며, 포장도로로 가기 위해서는 홈페이지에 안내된 주소를 참고해야 한다.

◎ 한류의 매력을 만나는 여행 정보 - <부라보콘CF> 
<부라보콘CF> 풀버전 첫 장면으로 부승관이 초록 숲을 느끼며 눈을 감았으며 앉아 있는 승관의 뒤로 밴드 멤버들이 폴짝 뛰어오르는 꽃밭도, 함께 산책하는 숲도 청량하다. 안돌오름 비밀의 숲은 이름 그대로 비밀스럽게 숨겨진 곳이다. 자연적인 숲엔 화장실조차 없지만 스냅사진을 찍으러 오는 사람들로 가득하다. 울창한 숲은 초지와 편백나무 숲으로 이어지며 곳곳엔 포토존이 있다. 특히 민트색 트레일러 앞은 촬영 필수 코스이니 사진을 찍어보길 추천한다."
비스타리조트,제주특별자치도 제주시 서해안로 74 (이호일동),2766781,12,mixed,indoor:리조트/센터/카페 | outdoor:정원/해수욕장/해안 | mixed:관광단지,A02,A0202,A02020200,역사관광지,관광단지,관광단지,126.4575954660,33.5030761554,"비스타 리조트는 이태리어원의 전망과 비전을 뜻하는 명사로 미래지향적 가치와 비전을 담은 설계와 건축물로 주변 환경과 조화를 이루며 모든 객실에서 통유리를 통하여 환상적인 제주 바다를 볼 수 있는 큰 장점이 있다. 제주공항 10분 거리에 있으며 이호테우 해수욕장, 도두동 무지개 해안도로와 가까워 여행하기 편리하다. 리조트 내 카페, 비즈니스 센터를 이용할 수 있으며 리조트 옥상에 하늘정원이 있어 바다 뷰를 바라보며 한가로운 풍경을 즐길 수 있다."
비양놀,제주특별자치도 제주시 한림읍 한림해안로 311,2862068,39,indoor,indoor:몰/음식점/카페 | outdoor:해수욕장/해안,A05,A0502,A05020900,음식점,한식,카페/전통찻집,126.2635167927,33.4290090665,"비양놀은 제주시 한림읍 해안로, 평수포구에 자리 잡은 감성적인 오션뷰 카페이다. 일몰 시간에는 붉게 물든 노을이 비양도 너머로 천천히 떨어지며 아름다운 모습으로 이 순간을 사진에 담기 위해 찾는 일몰 명소로도 유명하다. 카페 내부는 모던한 테이블과 의자, 그리고 엔틱한 가구와 그림들이 믹스매치되어 있어 독특한 분위기를 자아낸다. 시원하게 뚫린 중정은 높은 천장과 함께 탁 트인 개방감을 더해주며, 노출 콘크리트와 벽돌로 마감된 벽면, 그리고 나무 데크 바닥이 조화를 이루어 감각적인 인테리어를 완성한다. 카페 주변에는 제주체험마을, 한림항, 비양도, 협재해수욕장 등 제주의 대표 관광지들이 가까이 있어 여행 중 들르기에 좋은 위치에 있다."
비양도,제주특별자치도 제주시 한림읍 협재리,127529,12,outdoor,outdoor:공원/등대/산/섬/전망대,A01,A0101,A01011300,자연관광지,국립공원,섬,126.2257094042,33.4096328399,"비양도는 제주도 서쪽 한림읍에 위치한 섬이다. 제주의 화산체 중 가장 나중에 생긴 막내 섬으로, 면적은 0.5㎞으로 작으며, 2~3시간 정도이면 충분히 둘러볼 수 있다. 비양도 섬 중앙 비양봉 일대에 2개의 분석구가 있고, 섬의 북서쪽 해안에는 오래전에 사라진 분석구의 일부가 남아있다. 비양도의 해안은 대부분 용암으로 구성되어 있으며, 대형 화산탄과 애기업은돌이 대표적인 지질명소이다. 특히 화산탄은 10톤 규모의 초거대 크기로 직경이 5m에 달하며, 현재까지 제주도에서 발견된 화산탄 중에 가장 큰 규모이다. 
섬 안의 해안 도로를 따라 걷다 보면 기암괴석을 볼 수 있는데, ‘애기업은돌’과 ‘코끼리 바위’가 대표적이다. 또 뭍에서는 보기 드문, 바닷물로 된 염습지 ‘필랑못’이 있다. 바닷물이 드나들어 염분 변화가 큰 습지이다. 비양봉 전망대는 조금 더 오르면 하얀 등대가 있는데, 이곳에서 제주도 본 섬의 모습을 한눈에 볼 수 있다. 비양도에는 여러 포토 스폿이 있다. 쌓인 돌틈 사이의 비치는 바다나 길가의 뿔소라 껍데기가 예쁘게 칠해진 돌담길이나 비양도 여행길의 즐거움을 남길 곳이 다양하다. 
한림항에서 비양도를 들어가는 배를 탈 수 있는데, 현재는 하루에 4번 정도 들어오고 나가는 배편이 있고, 한림항에서 15분 정도면 비양도에 들어갈 수 있다. 자세한 시간표와 기상에 따른 스케줄이 다를 수 있기 때문에 방문 전 유선으로 확인하는 편이 좋다."
비양도선착장,제주특별자치도 제주시 한림읍 한림해안로 192,2799740,12,outdoor,outdoor:공원/등대/섬,A01,A0101,A01011400,자연관광지,국립공원,항구/포구,126.2625726517,33.4190907055,"제주의 또 다른 섬으로 불리는 비양도는 날아온 섬이라는 뜻을 가지고 있다. 우리나라에서 유일하게 탄생에 대한 역사적 문헌이 남아있다. 천년의 섬이라 불리는 비양도는 아름다운 자연경관과 무한한 관광자원을 가지고 있다. 비양도를 방문하기 위해서는 한림항에서 운행하는 천년호와 비양도호를 타야 한다. 2대의 배편이 오전 9시부터 약 오후 15시 30분까지 교대 운행 중이다. 한림항에서 배를 타고 15분 정도 타고 오면 비양도 선착장에 도착한다. 비양도에는 천연기념물로 지정된 호니토(천연기념물 제439호), 펄랑못 습지, 비양나무 자생지(제주도 기념물 제48호), 비양도 등대 등 다양한 관광명소를 둘러볼 수 있다."
비양봉,제주특별자치도 제주시 한림읍 협재리,1895633,12,outdoor,outdoor:공원/등대/산/섬/오름,A01,A0101,A01010400,자연관광지,국립공원,산,126.2271120833,33.4085746459,"비양봉은 한림읍 협재리 앞바다 비양도에 있는 기생화산이다. 비양도는 제주의 화산체 중 가장 나중에 생긴 막내 섬으로, 작은 섬이고 3시간 정도면 충분히 둘러볼 수 있는 규모다. 서기 1002년 6월에 산이 바다 한가운데에서 솟아 나왔는데, 산꼭대기에서 네 개의 구멍이 뚫리고 붉은 물이 닷새 만에 그쳐 그 물이 엉겨 모두 돌이 되었다고 기록한 것으로 보아, 이 시기 비양봉에서 어떤 화산활동이 있었던 것으로 추정한다. 섬 중앙에는 대형 분화구와 소형 분화구가 있으며, 대형 분화구 사면에 낮고 작은 2개의 분화구가 딸려 있다. 오름 주변 해안에서는 대형의 굴뚝형 분기공인 애기 업은 돌과 초대형 화산탄 모양의 베개용암 등의 수중용암들을 볼 수 있다. 보통 비양봉으로 통하나 주민들 사이에서 암메라고 불리기도 한다. 비양봉 정상을 향해 계단을 오르다 보면 비양봉 전망대가 나오며, 이곳에서는 제주의 푸른 바다와 시내를 한눈에 볼 수 있다. 또, 등대에서 보는 제주의 노을은 장관을 연출하며 사진 명소로도 유명하다."
